geometry,name,longitude,latitude,amenity_type
POINT (0.049155 51.4287626),Dunkery Road / Ravensworth Road,0.049155,51.4287626,bus_station
POINT (-0.188349 51.3854133),Bishopsford Road / Rose Hill Roundabout,-0.188349,51.3854133,bus_station
POINT (-0.1888804 51.3849384),Bishopsford Road / Rose Hill Roundabout,-0.1888804,51.3849384,bus_station
POINT (-0.1883489 51.3833862),Wrythe Lane / Rose Hill Roundabout,-0.1883489,51.3833862,bus_station
POINT (-0.1895371 51.3837701),Wrythe Lane / Rose Hill Roundabout,-0.1895371,51.3837701,bus_station
POINT (-0.1905305 51.3832286),Rose Hill / Rose Hill Roundabout,-0.1905305,51.3832286,bus_station
POINT (-0.190391 51.3831215),Rose Hill / Rose Hill Roundabout,-0.190391,51.3831215,bus_station
POINT (0.1782277 51.570649),Oldchurch Rise,0.1782277,51.570649,bus_station
POINT (0.1775024 51.5703769),Oldchurch Rise,0.1775024,51.5703769,bus_station
POINT (-0.3933267 51.5375859),Old Ruislip Road,-0.3933267,51.5375859,bus_station
POINT (0.1222357 51.431729),Hail & Ride Onslow Drive,0.1222357,51.431729,bus_station
POINT (0.0972439 51.3724176),Sevenoaks Road / Orpington War Memorial,0.0972439,51.3724176,bus_station
POINT (0.0986767 51.3731042),Spur Road / Orpington War Memorial,0.0986767,51.3731042,bus_station
POINT (0.0984509 51.3732319),Spur Road / Orpington War Memorial,0.0984509,51.3732319,bus_station
POINT (0.0978299 51.3738853),High Street / Orpington War Memorial,0.0978299,51.3738853,bus_station
POINT (0.0982242 51.3741634),High Street / Orpington War Memorial,0.0982242,51.3741634,bus_station
POINT (-0.1274084 51.5824307),Wolseley Road,-0.1274084,51.5824307,bus_station
POINT (-0.0186413 51.3985897),The Chinese Garage,-0.0186413,51.3985897,bus_station
POINT (-0.0190313 51.3981157),The Chinese Garage,-0.0190313,51.3981157,bus_station
POINT (-0.2687321 51.5275509),Park Royal Asda / Western Road,-0.2687321,51.5275509,bus_station
POINT (-0.2684789 51.5295351),Park Royal Asda,-0.2684789,51.5295351,bus_station
POINT (-0.0801517 51.6572818),Parsonage Lane,-0.0801517,51.6572818,bus_station
POINT (-0.0798923 51.6573822),Parsonage Lane,-0.0798923,51.6573822,bus_station
POINT (-0.0853012 51.6588796),Chase Side Avenue,-0.0853012,51.6588796,bus_station
POINT (-0.0837064 51.6580731),Chase Side Avenue,-0.0837064,51.6580731,bus_station
POINT (-0.0525564 51.4132678),Penge / Pawleyne Arms,-0.0525564,51.4132678,bus_station
POINT (-0.0522185 51.4133146),Penge / Pawleyne Arms,-0.0522185,51.4133146,bus_station
POINT (-0.051146 51.4129847),Penge / Sainsbury's,-0.051146,51.4129847,bus_station
POINT (-0.173654 51.4907422),Royal Brompton Hospital / Royal Marsden Hospital,-0.173654,51.4907422,bus_station
POINT (-0.1740551 51.490382),Royal Brompton Hospital / Royal Marsden Hospital,-0.1740551,51.490382,bus_station
POINT (0.1249854 51.4157301),Ruxley Corner,0.1249854,51.4157301,bus_station
POINT (0.1257542 51.4153679),Ruxley Corner,0.1257542,51.4153679,bus_station
POINT (-0.0774509 51.3353999),Sanderstead / All Saints Church,-0.0774509,51.3353999,bus_station
POINT (-0.0774542 51.3352084),Sanderstead / All Saints Church,-0.0774542,51.3352084,bus_station
POINT (-0.1068007 51.4022218),Sandfield Road,-0.1068007,51.4022218,bus_station
POINT (-0.1059606 51.4018156),Sandfield Road,-0.1059606,51.4018156,bus_station
POINT (-0.3229383 51.5246079),Scotch Common,-0.3229383,51.5246079,bus_station
POINT (0.0264179 51.4751945),Shooters Hill Road / Eastbrook Road,0.0264179,51.4751945,bus_station
POINT (0.0286659 51.4753018),Old Dover Road,0.0286659,51.4753018,bus_station
POINT (-0.0748554 51.449516),Dulwich / The Plough,-0.0748554,51.449516,bus_station
POINT (0.0002533 51.4498729),Springbank Road / Hither Green Station,0.0002533,51.4498729,bus_station
POINT (-0.2570766 51.5071611),Acton Park / Greenview Close,-0.2570766,51.5071611,bus_station
POINT (-0.2568675 51.5070215),Acton Park / Greenview Close,-0.2568675,51.5070215,bus_station
POINT (0.0517236 51.4503169),Eltham Church / Court Yard,0.0517236,51.4503169,bus_station
POINT (0.0519681 51.450258),Eltham Church / Court Yard,0.0519681,51.450258,bus_station
POINT (0.0520747 51.4514274),Eltham Church / Well Hall Road,0.0520747,51.4514274,bus_station
POINT (0.0513025 51.4508635),Eltham Church / High Street,0.0513025,51.4508635,bus_station
POINT (-0.0557349 51.4503501),Buckstone Close,-0.0557349,51.4503501,bus_station
POINT (-0.0461313 51.4557486),Brockley Way,-0.0461313,51.4557486,bus_station
POINT (-0.046303 51.4553407),Brockley Way,-0.046303,51.4553407,bus_station
POINT (-0.0646394 51.4513062),Dunstans Road,-0.0646394,51.4513062,bus_station
POINT (-0.0639669 51.4508301),Dunstans Road,-0.0639669,51.4508301,bus_station
POINT (-0.0654681 51.4460158),Belvoir Road,-0.0654681,51.4460158,bus_station
POINT (-0.0728306 51.4680325),Chadwick Road,-0.0728306,51.4680325,bus_station
POINT (-0.0028913 51.4217466),Old Bromley Road,-0.0028913,51.4217466,bus_station
POINT (0.1850697 51.5221033),Cherry Tree Lane,0.1850697,51.5221033,bus_station
POINT (0.0437906 51.585573),Falmouth Gardens,0.0437906,51.585573,bus_station
POINT (0.0442193 51.5856438),Hail & Ride Roding Lane South,0.0442193,51.5856438,bus_station
POINT (-0.403548 51.4546003),Denham Avenue,-0.403548,51.4546003,bus_station
POINT (-0.418475 51.4487919),Westminster Close,-0.418475,51.4487919,bus_station
POINT (-0.4061553 51.4513542),Feltham Assembly Hall,-0.4061553,51.4513542,bus_station
POINT (-0.2721924 51.5682779),Greenhill Way / Lycee International,-0.2721924,51.5682779,bus_station
POINT (-0.2721618 51.5673781),Greenhill Way / Lycee International,-0.2721618,51.5673781,bus_station
POINT (-0.1084194 51.507521),Oxo Tower,-0.1084194,51.507521,bus_station
POINT (-0.1090124 51.5076332),Oxo Tower,-0.1090124,51.5076332,bus_station
POINT (-0.1194043 51.512288),Covent Garden / Catherine Street,-0.1194043,51.512288,bus_station
POINT (-0.1190616 51.511918),Aldwych,-0.1190616,51.511918,bus_station
POINT (-0.1210519 51.5127079),Covent Garden / Russell Street,-0.1210519,51.5127079,bus_station
POINT (-0.2851663 51.5813904),Jewish Free School,-0.2851663,51.5813904,bus_station
POINT (-0.2852916 51.5822072),Lyndsey Park,-0.2852916,51.5822072,bus_station
POINT (-0.2847038 51.5825118),Lyndsey Park,-0.2847038,51.5825118,bus_station
POINT (-0.2283533 51.4900988),Hammersmith Bridge,-0.2283533,51.4900988,bus_station
POINT (-0.466341 51.5692817),Hail & Ride Harvil Farm,-0.466341,51.5692817,bus_station
POINT (-0.4661686 51.5693067),Hail & Ride Harvil Farm,-0.4661686,51.5693067,bus_station
POINT (-0.0376273 51.5748981),Low Hall Manor Business Centre,-0.0376273,51.5748981,bus_station
POINT (-0.0375155 51.5747165),Low Hall Manor Business Centre,-0.0375155,51.5747165,bus_station
POINT (0.0612631 51.5833803),Hail & Ride Wychwood Gardens,0.0612631,51.5833803,bus_station
POINT (0.0626148 51.5838637),Hail & Ride Wychwood Gardens,0.0626148,51.5838637,bus_station
POINT (0.1829347 51.5902187),Hail & Ride Marshalls Park Academy,0.1829347,51.5902187,bus_station
POINT (0.1838068 51.589438),Hail & Ride Marshalls Park Academy,0.1838068,51.589438,bus_station
POINT (0.204838 51.5997914),Hail & Ride Heaton Avenue,0.204838,51.5997914,bus_station
POINT (0.203716 51.6007748),Hail & Ride Keats Avenue,0.203716,51.6007748,bus_station
POINT (0.2043082 51.600988),Hail & Ride Keats Avenue,0.2043082,51.600988,bus_station
POINT (0.2571717 51.5738943),Wylie Veterinary Centre,0.2571717,51.5738943,bus_station
POINT (0.2574481 51.5736461),Wylie Veterinary Centre,0.2574481,51.5736461,bus_station
POINT (-0.2079651 51.5508709),Mill Lane,-0.2079651,51.5508709,bus_station
POINT (-0.1878844 51.5254504),Paddington Sports Club,-0.1878844,51.5254504,bus_station
POINT (0.2708668 51.5626173),Hail & Ride Moor Lane,0.2708668,51.5626173,bus_station
POINT (-0.2744003 51.5186893),Norman Way,-0.2744003,51.5186893,bus_station
POINT (-0.0862403 51.4679229),Grove Lane / Champion Park,-0.0862403,51.4679229,bus_station
POINT (-0.1536638 51.5668204),Holly Lodge Gardens,-0.1536638,51.5668204,bus_station
POINT (-0.1895618 51.3612973),Chalk Pit Way,-0.1895618,51.3612973,bus_station
POINT (-0.0858981 51.6129833),Derwent Avenue,-0.0858981,51.6129833,bus_station
POINT (-0.0836059 51.6129904),Plowman Close / Wilbury Primary School,-0.0836059,51.6129904,bus_station
POINT (-0.0835195 51.6128236),Plowman Close / Wilbury Primary School,-0.0835195,51.6128236,bus_station
POINT (-0.0777376 51.61191),Wigston Close,-0.0777376,51.61191,bus_station
POINT (-0.0780015 51.6117971),Wigston Close,-0.0780015,51.6117971,bus_station
POINT (-0.0744914 51.6120582),Bull Lane / North Middlesex Hospital,-0.0744914,51.6120582,bus_station
POINT (-0.0751382 51.6119116),Bull Lane / North Middlesex Hospital,-0.0751382,51.6119116,bus_station
POINT (-0.0715289 51.6120788),Hawthorn Road,-0.0715289,51.6120788,bus_station
POINT (-0.0701834 51.6119727),Hawthorn Road,-0.0701834,51.6119727,bus_station
POINT (-0.0702844 51.6142038),Somerset Road / North Middlesex Hospital,-0.0702844,51.6142038,bus_station
POINT (-0.0700771 51.6140885),Somerset Road / North Middlesex Hospital,-0.0700771,51.6140885,bus_station
POINT (0.2731706 51.5652732),Hail & Ride Heron Way,0.2731706,51.5652732,bus_station
POINT (0.2733646 51.5652413),Hail & Ride Heron Way,0.2733646,51.5652413,bus_station
POINT (0.2763524 51.568783),Hail & Ride Fairholme Gardens,0.2763524,51.568783,bus_station
POINT (0.2741203 51.5701482),Hail & Ride Queens Gardens,0.2741203,51.5701482,bus_station
POINT (0.2769533 51.5699328),Hail & Ride Cranham Gardens,0.2769533,51.5699328,bus_station
POINT (-0.1547136 51.4851528),Bull Ring Gate,-0.1547136,51.4851528,bus_station
POINT (-0.0750823 51.5500704),Rio Cinema,-0.0750823,51.5500704,bus_station
POINT (-0.0731277 51.5785322),Lealand Road,-0.0731277,51.5785322,bus_station
POINT (-0.3094796 51.5752503),Hail & Ride Windermere Avenue,-0.3094796,51.5752503,bus_station
POINT (-0.3095709 51.5748688),Hail & Ride Windermere Avenue,-0.3095709,51.5748688,bus_station
POINT (-0.0774574 51.580919),Elizabeth Road,-0.0774574,51.580919,bus_station
POINT (-0.3655621 51.5466052),Hail & Ride Belvue Road,-0.3655621,51.5466052,bus_station
POINT (-0.3674241 51.5471635),Hail & Ride Belvue Close,-0.3674241,51.5471635,bus_station
POINT (-0.3395522 51.5220376),Bordars Walk,-0.3395522,51.5220376,bus_station
POINT (-0.3386329 51.5221084),Bordars Walk,-0.3386329,51.5221084,bus_station
POINT (-0.3307717 51.5208601),Radnor Court,-0.3307717,51.5208601,bus_station
POINT (-0.3306819 51.5211548),Cheyne Path,-0.3306819,51.5211548,bus_station
POINT (-0.3304578 51.5190028),Stafford Court,-0.3304578,51.5190028,bus_station
POINT (-0.3302882 51.5188385),Framfield Road,-0.3302882,51.5188385,bus_station
POINT (-0.3316698 51.5178983),Framfield Road,-0.3316698,51.5178983,bus_station
POINT (-0.3314036 51.5176572),Browning Avenue,-0.3314036,51.5176572,bus_station
POINT (-0.3332703 51.534692),Medway Parade,-0.3332703,51.534692,bus_station
POINT (-0.3328879 51.5346572),Medway Parade,-0.3328879,51.5346572,bus_station
POINT (0.1040916 51.4054659),Cotmandene Crescent,0.1040916,51.4054659,bus_station
POINT (0.1043013 51.4055345),Cotmandene Crescent,0.1043013,51.4055345,bus_station
POINT (0.1069062 51.3610771),Malvern Road,0.1069062,51.3610771,bus_station
POINT (0.1098956 51.3585304),Stirling Drive,0.1098956,51.3585304,bus_station
POINT (0.1092755 51.3579892),Stirling Drive,0.1092755,51.3579892,bus_station
POINT (0.0960202 51.3530728),Windsor Drive / Waring Drive,0.0960202,51.3530728,bus_station
POINT (0.0941388 51.354019),Waring Drive,0.0941388,51.354019,bus_station
POINT (0.0941057 51.3547423),Waring Drive,0.0941057,51.3547423,bus_station
POINT (0.089795 51.3558699),Farnborough Hill,0.089795,51.3558699,bus_station
POINT (0.0892337 51.3554775),Farnborough Hill,0.0892337,51.3554775,bus_station
POINT (0.0752432 51.3837819),Hail & Ride Ryecroft Road,0.0752432,51.3837819,bus_station
POINT (0.0692776 51.3848107),Hail & Ride Diameter Road,0.0692776,51.3848107,bus_station
POINT (0.0580432 51.3860568),Hail & Ride Lovelace Avenue,0.0580432,51.3860568,bus_station
POINT (-0.02231 51.4299033),Elfrida School,-0.02231,51.4299033,bus_station
POINT (0.0062637 51.4199345),Alexandra Crescent,0.0062637,51.4199345,bus_station
POINT (0.0067527 51.4199352),Alexandra Crescent,0.0067527,51.4199352,bus_station
POINT (0.1522577 51.4866724),Upper Park Rd Freemantle Rd,0.1522577,51.4866724,bus_station
POINT (0.1525561 51.486586),Upper Park Rd Freemantle Rd,0.1525561,51.486586,bus_station
POINT (0.1703297 51.451177),Hayward Close,0.1703297,51.451177,bus_station
POINT (0.1616721 51.4491241),Hall Place,0.1616721,51.4491241,bus_station
POINT (0.1615701 51.448997),Hall Place,0.1615701,51.448997,bus_station
POINT (0.1457172 51.448717),Fenswood Close,0.1457172,51.448717,bus_station
POINT (0.1457726 51.4485613),Fenswood Close,0.1457726,51.4485613,bus_station
POINT (0.1454128 51.4525519),Broomfield Road Midhurst Hill,0.1454128,51.4525519,bus_station
POINT (0.1459161 51.4525426),Broomfield Road Midhurst Hill,0.1459161,51.4525426,bus_station
POINT (0.167517 51.4509311),Bourne Mead,0.167517,51.4509311,bus_station
POINT (0.1749726 51.4556224),Claremont Crescent,0.1749726,51.4556224,bus_station
POINT (0.1756488 51.4551601),Claremont Crescent,0.1756488,51.4551601,bus_station
POINT (0.1755099 51.457384),Bakers Field,0.1755099,51.457384,bus_station
POINT (0.1767623 51.4590172),Rose Cottage,0.1767623,51.4590172,bus_station
POINT (-0.2282711 51.4204454),Dunstall Road,-0.2282711,51.4204454,bus_station
POINT (0.1237659 51.3920815),Palmarsh Close,0.1237659,51.3920815,bus_station
POINT (0.1096713 51.3972652),Murray Road,0.1096713,51.3972652,bus_station
POINT (-0.1578819 51.4675492),Hail & Ride Sabine Road,-0.1578819,51.4675492,bus_station
POINT (-0.1582169 51.4675839),Hail & Ride Grayshott Road / Sabine Road,-0.1582169,51.4675839,bus_station
POINT (-0.1586456 51.4674044),Hail & Ride Sabine Road,-0.1586456,51.4674044,bus_station
POINT (-0.1605437 51.4672985),Hail & Ride Eland Road,-0.1605437,51.4672985,bus_station
POINT (-0.1561838 51.4559236),Hail & Ride Broomwood Road,-0.1561838,51.4559236,bus_station
POINT (-0.1542144 51.4566646),Broomwood Road,-0.1542144,51.4566646,bus_station
POINT (-0.1563084 51.4557451),Hail & Ride Broomwood Road,-0.1563084,51.4557451,bus_station
POINT (-0.1542005 51.4565359),Broomwood Road,-0.1542005,51.4565359,bus_station
POINT (-0.1598089 51.4546285),Hail & Ride Wroughton Road,-0.1598089,51.4546285,bus_station
POINT (-0.1580831 51.4552232),Hail & Ride Alfriston Road,-0.1580831,51.4552232,bus_station
POINT (-0.1592485 51.4547136),Hail & Ride Wroughton Road,-0.1592485,51.4547136,bus_station
POINT (-0.1578161 51.4551924),Hail & Ride Alfriston Road,-0.1578161,51.4551924,bus_station
POINT (-0.1615679 51.4672845),Hail & Ride Eland Road,-0.1615679,51.4672845,bus_station
POINT (-0.1622834 51.4671436),Hail & Ride Elsley Road,-0.1622834,51.4671436,bus_station
POINT (0.1251243 51.5599295),Winterbourne Road,0.1251243,51.5599295,bus_station
POINT (-0.4837153 51.5296336),Iver Lane,-0.4837153,51.5296336,bus_station
POINT (-0.2077822 51.3704198),Hail & Ride Sunningdale Road,-0.2077822,51.3704198,bus_station
POINT (-0.2067312 51.3685288),Hail & Ride Elmbrook Road,-0.2067312,51.3685288,bus_station
POINT (-0.2065111 51.3684938),Hail & Ride Elmbrook Road,-0.2065111,51.3684938,bus_station
POINT (-0.2097202 51.3730726),Hail & Ride Whittaker Road,-0.2097202,51.3730726,bus_station
POINT (-0.218249 51.3781311),London Road / St Anthony's Hospital,-0.218249,51.3781311,bus_station
POINT (-0.2193112 51.3783915),London Road / St Anthony's Hospital,-0.2193112,51.3783915,bus_station
POINT (-0.2168568 51.3775528),Hail & Ride Warner Avenue,-0.2168568,51.3775528,bus_station
POINT (-0.2127607 51.3754092),Hail & Ride Kingston Avenue,-0.2127607,51.3754092,bus_station
POINT (-0.2065057 51.3631316),Hail & Ride Shearwater Road,-0.2065057,51.3631316,bus_station
POINT (-0.0400783 51.3988194),Broomfield Road,-0.0400783,51.3988194,bus_station
POINT (0.0071739 51.3976372),Durham Avenue,0.0071739,51.3976372,bus_station
POINT (-0.1753839 51.3984775),Mitcham Tram Stop,-0.1753839,51.3984775,bus_station
POINT (-0.1755961 51.3986142),Mitcham Tram Stop,-0.1755961,51.3986142,bus_station
POINT (-0.1834792 51.400117),Morden Hall Park / Surrey Arms,-0.1834792,51.400117,bus_station
POINT (0.2283141 51.5498175),Hail & Ride Hacton Lane Estate,0.2283141,51.5498175,bus_station
POINT (0.2214448 51.5500789),Hail & Ride Alma Avenue,0.2214448,51.5500789,bus_station
POINT (0.2226217 51.5490982),Hail & Ride Alma Avenue,0.2226217,51.5490982,bus_station
POINT (0.2085127 51.5707545),Hail & Ride Elmhurst Drive,0.2085127,51.5707545,bus_station
POINT (0.2083196 51.5706845),Hail & Ride Elmhurst Drive,0.2083196,51.5706845,bus_station
POINT (0.2056255 51.5714683),Hail & Ride Rockingham Avenue,0.2056255,51.5714683,bus_station
POINT (0.2048894 51.571572),,0.2048894,51.571572,bus_station
POINT (0.201881 51.5729454),Hail & Ride Hylands Park,0.201881,51.5729454,bus_station
POINT (0.2021975 51.5725652),Hail & Ride Hylands Park,0.2021975,51.5725652,bus_station
POINT (0.2086462 51.564205),Hail & Ride Grosvenor Drive,0.2086462,51.564205,bus_station
POINT (-0.3099422 51.5497473),Farm Avenue,-0.3099422,51.5497473,bus_station
POINT (-0.2991035 51.5505653),Ealing Road,-0.2991035,51.5505653,bus_station
POINT (-0.3001605 51.5502942),Swinderby Road,-0.3001605,51.5502942,bus_station
POINT (-0.3107781 51.5497692),Fernwood Avenue,-0.3107781,51.5497692,bus_station
POINT (0.0634434 51.3642659),Hail & Ride Lovibonds Avenue,0.0634434,51.3642659,bus_station
POINT (0.0632799 51.3649916),Hail & Ride Lovibonds Avenue,0.0632799,51.3649916,bus_station
POINT (0.0821818 51.3632444),Hail & Ride Fairview Drive,0.0821818,51.3632444,bus_station
POINT (0.0834283 51.3629179),Hail & Ride Harley Gardens,0.0834283,51.3629179,bus_station
POINT (0.0834441 51.3627913),Hail & Ride Harley Gardens,0.0834441,51.3627913,bus_station
POINT (0.082128 51.3631317),Hail & Ride Fairview Drive,0.082128,51.3631317,bus_station
POINT (0.0834259 51.3673272),Hail & Ride Tile Farm Road,0.0834259,51.3673272,bus_station
POINT (0.1219374 51.3801284),Hail & Ride Rookesley Road,0.1219374,51.3801284,bus_station
POINT (0.1221347 51.3801283),Hail & Ride Rookesley Road,0.1221347,51.3801283,bus_station
POINT (-0.1551408 51.5812126),Highgate Wood,-0.1551408,51.5812126,bus_station
